"","Identifier","Source","Museum_number","Family","Genus","Species","Latitude","Longitude","Accuracy","Location","Date","Month","Year","Historic"
"1111",2688,"EAF","","Elapidae","Dendroaspis","polylepis",-26.8779,31.5969,2,"Sithobela","05-Oct-22",10,2022,""
"1112",2704,"EAF","","Elapidae","Dendroaspis","polylepis",-26.0369,31.814,2,"Mhlume","13-Oct-22",10,2022,""
"1113",2708,"EAF","","Elapidae","Dendroaspis","polylepis",-26.1885,31.5691,2,"Croydon, KaKelly","15-Oct-22",10,2022,""
"1114",2715,"EAF","","Elapidae","Dendroaspis","polylepis",-26.165,31.584,2,"Dvokolwako","17-Oct-22",10,2022,""
"1115",2713,"EAF","","Elapidae","Dendroaspis","polylepis",-26.7965,31.4825,3,"KaPhunga","17-Oct-22",10,2022,""
"1116",2714,"EAF","","Elapidae","Dendroaspis","polylepis",-26.3212,31.477,2,"Luve","17-Oct-22",10,2022,""
"1117",2724,"EAF","","Elapidae","Dendroaspis","polylepis",-26.15,32,2,"Mbuluzi","22-Oct-22",10,2022,""
"1118",2752,"EAF","","Elapidae","Dendroaspis","polylepis",-27.0029,31.6533,2,"Maloma","06-Nov-22",11,2022,""
"1119",2759,"EAF","","Elapidae","Dendroaspis","polylepis",-26.416,31.5836,3,"Mafutseni, KaNkonjwa / Mahhoshe","08-Nov-22",11,2022,""
"1120",2764,"EAF","","Elapidae","Dendroaspis","polylepis",-27.0029,31.6533,2,"Maloma Catholic Primary","09-Nov-22",11,2022,""
"1121",2765,"EAF","","Elapidae","Dendroaspis","polylepis",-26.5042,31.3838,1,"Manzini, Asante Guest House","09-Nov-22",11,2022,""
"1122",2780,"EAF","","Elapidae","Dendroaspis","polylepis",-27.1313,31.9528,1,"Nsubane Primary School","14-Nov-22",11,2022,""
"1123",3489,"EAF","","Elapidae","Dendroaspis","polylepis",-27.1313,31.9528,1,"Nsubane Primary School","14-Nov-22",11,2022,""
"1124",2796,"EAF","","Elapidae","Dendroaspis","polylepis",-26.1885,31.5691,2,"Croydon, KaKelly","17-Nov-22",11,2022,""
"1125",2806,"EAF","","Elapidae","Dendroaspis","polylepis",-26.498,31.378,2,"Manzini CBD","19-Nov-22",11,2022,""
"1126",2807,"EAF","","Elapidae","Dendroaspis","polylepis",-26.3212,31.477,2,"Luve","21-Nov-22",11,2022,""
"1127",2812,"EAF","","Elapidae","Dendroaspis","polylepis",-26.595,31.369,2,"Nhlambeni","21-Nov-22",11,2022,""
"1128",2815,"EAF","","Elapidae","Dendroaspis","polylepis",-27.2536,31.7508,2,"Matsanjeni","24-Nov-22",11,2022,""
"1129",3482,"EAF","","Elapidae","Dendroaspis","polylepis",-26.6373,31.3415,3,"Gebeni","25-Nov-22",11,2022,""
"1130",3492,"EAF","","Elapidae","Dendroaspis","polylepis",-26.2104,32.002,2,"Mlawula NR","02-Dec-22",12,2022,""
"1131",3493,"EAF","","Elapidae","Dendroaspis","polylepis",-26.19,31.57,2,"Croydon","04-Dec-22",12,2022,""
"1132",3494,"EAF","","Elapidae","Dendroaspis","polylepis",-26.2096,31.5546,1,"Croydon","08-Dec-22",12,2022,""
"1133",2886,"EAF","","Elapidae","Dendroaspis","polylepis",-26.2855,31.5925,1,"Mliba","11-Dec-22",12,2022,""
"1134",3495,"EAF","","Elapidae","Dendroaspis","polylepis",-27.017,31.904,2,"Lubulini","12-Dec-22",12,2022,""
"1135",3475,"EAF","","Elapidae","Dendroaspis","polylepis",-25.75,31.464,1,"Matsamo Border","14-Dec-22",12,2022,""
"1136",3460,"EAF","","Elapidae","Dendroaspis","polylepis",-27.076,31.57,2,"Ntjanini","14-Dec-22",12,2022,""
"1137",3484,"EAF","","Elapidae","Dendroaspis","polylepis",-26.19,31.57,2,"Croydon","17-Dec-22",12,2022,""
"1138",2887,"EAF","","Elapidae","Dendroaspis","polylepis",-26.242,31.589,2,"Mliba","17-Dec-22",12,2022,""
"1139",3479,"EAF","","Elapidae","Dendroaspis","polylepis",-26,31.757,2,"Tshaneni","17-Dec-22",12,2022,""
"1140",3496,"EAF","","Elapidae","Dendroaspis","polylepis",-26.3212,31.477,2,"Luve","18-Dec-22",12,2022,""
"1141",3497,"EAF","","Elapidae","Dendroaspis","polylepis",-26.198,31.815,2,"Ngomane","19-Dec-22",12,2022,""
"1142",3465,"EAF","","Elapidae","Dendroaspis","polylepis",-27.3101,31.8885,2,"Lavumisa","22-Dec-22",12,2022,""
"1143",3464,"EAF","","Elapidae","Dendroaspis","polylepis",-25.988,31.993,1,"Lomahasha, Clinic","28-Dec-22",12,2022,""
"1144",3477,"EAF","","Elapidae","Dendroaspis","polylepis",-26.7833,31.9333,3,"Big Bend","03-Jan-23",1,2023,""
"1145",2876,"EAF","","Elapidae","Dendroaspis","polylepis",-26.4997,31.3973,1,"Moneni","05-Jan-23",1,2023,""
"1146",2912,"EAF","","Elapidae","Dendroaspis","polylepis",-26.5016,31.3964,1,"Moneni","05-Jan-23",1,2023,""
"1147",2913,"EAF","","Elapidae","Dendroaspis","polylepis",-26.5016,31.3964,1,"Moneni","05-Jan-23",1,2023,""
"1148",3498,"EAF","","Elapidae","Dendroaspis","polylepis",-26.106,31.922,2,"Tambankulu, Family Harvest Church, close to furniture shop","06-Jan-23",1,2023,""
"1149",2877,"EAF","","Elapidae","Dendroaspis","polylepis",-26.595,31.369,2,"Nhlambeni","08-Jan-23",1,2023,""
"1150",2888,"EAF","","Elapidae","Dendroaspis","polylepis",-26.479,31.511,2,"Timbutini","12-Jan-23",1,2023,""
"1151",3487,"EAF","","Elapidae","Dendroaspis","polylepis",-26.958,31.561,2,"Mpofu","13-Jan-23",1,2023,""
"1152",2889,"EAF","","Elapidae","Dendroaspis","polylepis",-26.5,31.38,3,"Manzini","15-Jan-23",1,2023,""
"1153",3434,"EAF","","Elapidae","Dendroaspis","polylepis",-26.452,31.948,2,"Siteki, Buckswood","18-Jan-23",1,2023,""
"1154",3447,"EAF","","Elapidae","Dendroaspis","polylepis",-26.4418,31.9416,2,"Siteki","20-Jan-23",1,2023,""
"1155",2890,"EAF","","Elapidae","Dendroaspis","polylepis",-26.1885,31.5691,2,"Croydon, KaKelly","22-Jan-23",1,2023,""
"1156",3499,"EAF","","Elapidae","Dendroaspis","polylepis",-26.4003,31.8566,2,"Lonhlupheko","26-Jan-23",1,2023,""
"1157",3500,"EAF","","Elapidae","Dendroaspis","polylepis",-27.254,31.75,1,"Matsanjeni Health Centre","28-Jan-23",1,2023,""
"1158",3501,"EAF","","Elapidae","Dendroaspis","polylepis",-26.411,31.707,2,"Malindza","02-Feb-23",2,2023,""
"1159",2923,"EAF","","Elapidae","Dendroaspis","polylepis",-26.005,31.778,1,"Tshaneni Police Post","06-Feb-23",2,2023,""
"1160",2924,"EAF","","Elapidae","Dendroaspis","polylepis",-26.0398,31.8161,1,"Mhlume, traffic circle","08-Feb-23",2,2023,""
"1161",2880,"EAF","","Elapidae","Dendroaspis","polylepis",-26.4987,31.3996,1,"Moneni Royal Kraal","09-Feb-23",2,2023,""
"1162",3436,"EAF","","Elapidae","Dendroaspis","polylepis",-26.2032,31.5564,1,"Croydon ","12-Feb-23",2,2023,""
"1163",2874,"EAF","","Elapidae","Dendroaspis","polylepis",-26.9886,31.9425,2,"Nisela (=KaMsholo)","21-Feb-23",2,2023,""
"1164",3456,"EAF","","Elapidae","Dendroaspis","polylepis",-27.026,31.936,2,"Nsoko","21-Feb-23",2,2023,""
"1165",3451,"EAF","","Elapidae","Dendroaspis","polylepis",-26.46,31.201,2,"Ludzidzini","22-Feb-23",2,2023,""
"1166",3454,"EAF","","Elapidae","Dendroaspis","polylepis",-26.4418,31.9416,2,"Siteki","28-Feb-23",2,2023,""
"1167",2891,"EAF","","Elapidae","Dendroaspis","polylepis",-26.1885,31.5691,2,"Croydon, KaKelly","13-Mar-23",3,2023,""
"1168",3483,"EAF","","Elapidae","Dendroaspis","polylepis",-26.4418,31.9416,2,"Siteki","20-Mar-23",3,2023,""
"1169",3444,"EAF","","Elapidae","Dendroaspis","polylepis",-26.479,31.511,2,"Timbutini, Vulamehlo","21-Mar-23",3,2023,""
"1170",2881,"EAF","","Elapidae","Dendroaspis","polylepis",-26.4833,31.4208,2,"Lugaganeni","01-Apr-23",4,2023,""
"1171",2892,"EAF","","Elapidae","Dendroaspis","polylepis",-26.3212,31.477,2,"Luve, Mbelebeleni","03-Apr-23",4,2023,""
"1172",3488,"EAF","","Elapidae","Dendroaspis","polylepis",-26.106,31.922,2,"Tambankulu, church","03-Apr-23",4,2023,""
"1173",3437,"EAF","","Elapidae","Dendroaspis","polylepis",-26.4418,31.9416,2,"Siteki","07-Apr-23",4,2023,""
"1174",2907,"EAF","","Elapidae","Dendroaspis","polylepis",-26.4971,31.3964,1,"Manzini","08-Apr-23",4,2023,""
"1175",3442,"EAF","","Elapidae","Dendroaspis","polylepis",-26.452,31.948,2,"Siteki, Ntamakuphila","08-Apr-23",4,2023,""
"1176",2875,"EAF","","Elapidae","Dendroaspis","polylepis",-26.7965,31.4825,3,"KaPhunga","18-Apr-23",4,2023,""
"1177",3503,"EAF","","Elapidae","Dendroaspis","polylepis",-25.959,31.251,2,"Piggs Peak","19-Apr-23",4,2023,""
"1178",2926,"EAF","","Elapidae","Dendroaspis","polylepis",-26.412,31.64,2,"Mbadlane Kamavuso","22-Apr-23",4,2023,""
"1179",2914,"EAF","","Elapidae","Dendroaspis","polylepis",-26.579,31.292,1,"Dwaleni (=Edwaleni)","02-May-23",5,2023,""
"1180",2916,"EAF","","Elapidae","Dendroaspis","polylepis",-26.176,31.908,1,"Simunye, RES by main office","14-May-23",5,2023,""
"1181",2884,"EAF","","Elapidae","Dendroaspis","polylepis",-26.509,31.49,2,"Jubela, past Joy Mission","20-May-23",5,2023,""
"1182",2925,"EAF","","Elapidae","Dendroaspis","polylepis",-26.7366,31.7707,2,"Tambuti","25-May-23",5,2023,""
"1183",2910,"EAF","","Elapidae","Dendroaspis","polylepis",-26.2957,31.1334,1,"Mbabane","07-Jun-23",6,2023,""
"1184",2893,"EAF","","Elapidae","Dendroaspis","polylepis",-26.2418,31.5737,3,"Mliba, past","09-Jun-23",6,2023,""
"1185",2929,"EAF","","Elapidae","Dendroaspis","polylepis",-26.6231,31.3992,1,"Sidvokodvo","17-Jun-23",6,2023,""
"1186",3504,"EAF","","Elapidae","Dendroaspis","polylepis",-26.0369,31.814,2,"Mhlume, gates","18-Jul-23",7,2023,""
"1187",2927,"EAF","","Elapidae","Dendroaspis","polylepis",-26.4418,31.9416,2,"Siteki","18-Jul-23",7,2023,""
"1188",2915,"EAF","","Elapidae","Dendroaspis","polylepis",-26.5478,31.3931,1,"Lwandle, next to Mandlayedvwa bus service","25-Aug-23",8,2023,""
"1189",3441,"EAF","","Elapidae","Dendroaspis","polylepis",-27.12,31.2,2,"Nhlangano","15-Oct-23",10,2023,""
"1190",3473,"EAF","","Elapidae","Dendroaspis","polylepis",-26.106,31.922,2,"Tambankulu","19-Oct-23",10,2023,""
"1191",3505,"EAF","","Elapidae","Dendroaspis","polylepis",-26.4418,31.9416,2,"Siteki","21-Oct-23",10,2023,""
"1192",3452,"EAF","","Elapidae","Dendroaspis","polylepis",-26.165,31.584,2,"Dvokolwako","24-Oct-23",10,2023,""
"1193",2894,"EAF","","Elapidae","Dendroaspis","polylepis",-26.4899,31.4554,3,"Hhelehhele","02-Nov-23",11,2023,""
"1194",3481,"EAF","","Elapidae","Dendroaspis","polylepis",-26.5362,31.3915,2,"Lwandle, Manzini","03-Nov-23",11,2023,""
"1195",2932,"EAF","","Elapidae","Dendroaspis","polylepis",-26.4997,31.3973,1,"Moneni","10-Nov-23",11,2023,""
"1196",3507,"EAF","","Elapidae","Dendroaspis","polylepis",-26.1909,31.905,1,"Simunye Police Station","11-Nov-23",11,2023,""
"1197",2919,"EAF","","Elapidae","Dendroaspis","polylepis",-26.866,31.3078,1,"Nkwene Clinic","13-Nov-23",11,2023,""
"1198",3480,"EAF","","Elapidae","Dendroaspis","polylepis",-26.029,31.711,1,"Maloma mine","17-Nov-23",11,2023,""
"1199",3443,"EAF","","Elapidae","Dendroaspis","polylepis",-26.4899,31.4554,3,"Hhelehhele","18-Nov-23",11,2023,""
"1200",2935,"EAF","","Elapidae","Dendroaspis","polylepis",-26.6268,31.4202,2,"Sidvokodvo","20-Nov-23",11,2023,""
"1201",2906,"EAF","","Elapidae","Dendroaspis","polylepis",-26.683,31.684,2,"Siphofaneni","23-Nov-23",11,2023,""
"1202",2830,"EAF","","Elapidae","Dendroaspis","polylepis",-26.853,31.767,2,"St. Phillips","23-Nov-23",11,2023,""
"1203",2905,"EAF","","Elapidae","Dendroaspis","polylepis",-26.4461,31.9472,2,"Lugongolweni","24-Nov-23",11,2023,""
"1204",2895,"EAF","","Elapidae","Dendroaspis","polylepis",-26.2504,31.5416,2,"Mantjonga","24-Nov-23",11,2023,""
"1205",3469,"EAF","","Elapidae","Dendroaspis","polylepis",-26.4418,31.9416,2,"Siteki","24-Nov-23",11,2023,""
"1206",3448,"EAF","","Elapidae","Dendroaspis","polylepis",-26.4966,31.3938,2,"Manzini, Coates Valley","25-Nov-23",11,2023,""
"1207",2896,"EAF","","Elapidae","Dendroaspis","polylepis",-26.546,31.482,2,"Ngculwini","26-Nov-23",11,2023,""
"1208",3508,"EAF","","Elapidae","Dendroaspis","polylepis",-26.589,31.324,2,"Dwaleni (=Edwaleni) farm pump house","27-Nov-23",11,2023,""
"1209",2920,"EAF","","Elapidae","Dendroaspis","polylepis",-26.595,31.369,2,"Nhlambeni","27-Nov-23",11,2023,""
"1210",2897,"EAF","","Elapidae","Dendroaspis","polylepis",-26.3212,31.477,2,"Luve","28-Nov-23",11,2023,""
"1211",2928,"EAF","","Elapidae","Dendroaspis","polylepis",-26.412,31.64,2,"Mbadlane","30-Nov-23",11,2023,""
"1212",2936,"EAF","","Elapidae","Dendroaspis","polylepis",-26.5362,31.3915,1,"Lwandle, Manzini","05-Dec-23",12,2023,""
"1213",2898,"EAF","","Elapidae","Dendroaspis","polylepis",-26.27,31.516,2,"Antioch - Luve","08-Dec-23",12,2023,""
"1214",2899,"EAF","","Elapidae","Dendroaspis","polylepis",-26.1972,31.5751,1,"Croydon, KaMagagula","08-Dec-23",12,2023,""
"1215",2937,"EAF","","Elapidae","Dendroaspis","polylepis",-26.5166,31.592,1,"Mkhuzweni","15-Dec-23",12,2023,""
"1216",3509,"EAF","","Elapidae","Dendroaspis","polylepis",-26.005,31.778,1,"Tshaneni Police Camp, Sg Bhembe's house","17-Dec-23",12,2023,""
"1217",2900,"EAF","","Elapidae","Dendroaspis","polylepis",-26.3212,31.477,2,"Luve","19-Dec-23",12,2023,""
"1218",2918,"EAF","","Elapidae","Dendroaspis","polylepis",-26.2333,31.5833,2,"Mliba, Mantonga","24-Dec-23",12,2023,""
"1219",3510,"EAF","","Elapidae","Dendroaspis","polylepis",-27.0029,31.6533,2,"Maloma","25-Dec-23",12,2023,""
"1220",3457,"EAF","","Elapidae","Dendroaspis","polylepis",-26.1899,32.0048,1,"Mlawula Railway","03-Jan-24",1,2024,""
"1221",2922,"EAF","","Elapidae","Dendroaspis","polylepis",-27.037,31.551,2,"Ngudzeni","11-Jan-24",1,2024,""
"1222",2883,"EAF","","Elapidae","Dendroaspis","polylepis",-26.4825,31.4482,1,"Hhelehhele","16-Jan-24",1,2024,""
"1223",2902,"EAF","","Elapidae","Dendroaspis","polylepis",-26.2504,31.5416,1,"Mantjonga ","20-Jan-24",1,2024,""
"1224",3458,"EAF","","Elapidae","Dendroaspis","polylepis",-26.4418,31.9416,2,"Siteki","26-Jan-24",1,2024,""
"1225",3511,"EAF","","Elapidae","Dendroaspis","polylepis",-26.857,31.31,2,"Nkwene, Hlati","27-Jan-24",1,2024,""
"1226",2878,"EAF","","Elapidae","Dendroaspis","polylepis",-26.2021,31.5593,1,"Croydon, KaMaziya","30-Jan-24",1,2024,""
"1227",3512,"EAF","","Elapidae","Dendroaspis","polylepis",-26.4418,31.9416,2,"Siteki","03-Feb-24",2,2024,""
"1228",2939,"EAF","","Elapidae","Dendroaspis","polylepis",-26.4939,31.3855,1,"Manzini, Lifestyle shopping complex","05-Feb-24",2,2024,""
"1229",3513,"EAF","","Elapidae","Dendroaspis","polylepis",-26.546,31.482,2,"Ngculwini","06-Feb-24",2,2024,""
"1230",3514,"EAF","","Elapidae","Dendroaspis","polylepis",-25.991,31.71,2,"Sand River Dam ","08-Feb-24",2,2024,""
"1231",2903,"EAF","","Elapidae","Dendroaspis","polylepis",-26.1886,31.5493,1,"Croydon, KaSbiya Emalaynini","19-Feb-24",2,2024,""
"1232",3474,"EAF","","Elapidae","Dendroaspis","polylepis",-26.4003,31.8566,2,"Lonhlupheko","23-Feb-24",2,2024,""
"1233",3515,"EAF","","Elapidae","Dendroaspis","polylepis",-26.2365,31.9384,3,"Lusoti, pump 112","26-Feb-24",2,2024,""
"1234",2904,"EAF","","Elapidae","Dendroaspis","polylepis",-26.2091,31.5605,1,"Croydon","11-Mar-24",3,2024,""
"1235",3470,"EAF","","Elapidae","Dendroaspis","polylepis",-26.0274,31.815,1,"Mhlume Country Club","16-Mar-24",3,2024,""
"1236",3516,"EAF","","Elapidae","Dendroaspis","polylepis",-27.037,31.551,2,"Ngudzeni","16-Mar-24",3,2024,""
"1237",3449,"EAF","","Elapidae","Dendroaspis","polylepis",-26.315,31.631,2,"Panata, near Mliba","16-Mar-24",3,2024,""
"1238",3438,"EAF","","Elapidae","Dendroaspis","polylepis",-27.037,31.551,2,"Ngudzeni","17-Mar-24",3,2024,""
"1239",3439,"EAF","","Elapidae","Dendroaspis","polylepis",-27.037,31.551,2,"Ngudzeni","17-Mar-24",3,2024,""
"1240",2885,"EAF","","Elapidae","Dendroaspis","polylepis",-26.2504,31.5416,1,"Mantjonga ","19-Mar-24",3,2024,""
"1241",2879,"EAF","","Elapidae","Dendroaspis","polylepis",-26.2044,31.5593,1,"Croydon ","22-Mar-24",3,2024,""
"1242",3471,"EAF","","Elapidae","Dendroaspis","polylepis",-26.4418,31.9416,2,"Siteki, Lukhula","31-Mar-24",3,2024,""
"1243",3517,"EAF","","Elapidae","Dendroaspis","polylepis",-26.797,31.479,2,"Kaphunga, Kalamandladla Primary ","19-Apr-24",4,2024,""
"1244",3518,"EAF","","Elapidae","Dendroaspis","polylepis",-25.9897,31.9917,2,"Logwazela","03-May-24",5,2024,""
"1245",2939,"EAF","","Elapidae","Dendroaspis","polylepis",-26.4823,31.4482,1,"Hhelehhele","07-May-24",5,2024,""
"1246",3463,"EAF","","Elapidae","Dendroaspis","polylepis",-25.991,31.71,2,"Sand River Dam ","19-Jun-24",6,2024,""
"1247",3520,"EAF","","Elapidae","Dendroaspis","polylepis",-26.46,31.475,2,"Mzimpofu / St Joseph's access road","23-Jul-24",7,2024,""
"1248",3440,"EAF","","Elapidae","Dendroaspis","polylepis",-26.4958,31.4029,2,"Moneni","27-Jul-24",7,2024,""
"1249",1341,"Museum","TM69926","Elapidae","Dendroaspis","polylepis",-26.3681,31.5506,2,"Dinedor, farm house","10-Jan-91",1,1991,"Yes"
"1250",1872,"Museum","TM69932","Elapidae","Dendroaspis","polylepis",-26.7911,31.9408,2,"Big Bend, Ubombo Sugar Estate (residential)","15-Jan-91",1,1991,"Yes"
"1251",1342,"Museum","TM69927","Elapidae","Dendroaspis","polylepis",-26.3681,31.5506,2,"Dinedor, farm house","28-Feb-91",2,1991,"Yes"
"1252",1343,"Museum","TM71010","Elapidae","Dendroaspis","polylepis",-26.3681,31.5506,2,"Dinedor, farm house","30-Mar-91",3,1991,"Yes"
"1253",1344,"Museum","TM71851","Elapidae","Dendroaspis","polylepis",-26.3681,31.5506,2,"Dinedor, farm house","05-Feb-92",2,1992,"Yes"
"1254",1864,"Museum","TM79944","Elapidae","Dendroaspis","polylepis",-25.9578,31.7453,2,"Tunzini Citrus Estate, houses","15-Feb-93",2,1993,"Yes"
"1255",1541,"Museum","TM79980","Elapidae","Dendroaspis","polylepis",-26.4764,31.42,2,"Manzini, 7km NE on Lugaganeni road","07-Dec-94",12,1994,"Yes"
"1256",1665,"Museum","TM79992","Elapidae","Dendroaspis","polylepis",-25.8006,31.4114,2,"Ngonini","02-Nov-95",11,1995,"Yes"
"1257",4519,"Museum","TM83052","Elapidae","Dendroaspis","polylepis",-25.9006,31.3089,2,"Pigg's Peak, 12km NE","17-Mar-98",3,1998,"Yes"
"1258",4541,"Museum","TM83075","Elapidae","Dendroaspis","polylepis",-26.6786,31.7081,2,"Siphofaneni - Big Bend, 3km E of Siphofaneni","02-Dec-99",12,1999,"Yes"
"1259",4566,"Museum","TM83980","Elapidae","Dendroaspis","polylepis",-26.2456,31.8944,2,"Royal Hlane NP, 5km SW of Simunye","31-Mar-00",3,2000,""
"1260",1590,"Museum","TM67179","Elapidae","Dendroaspis","polylepis",-26.16,31.99,3,"Mbuluzi GR","",NA,NA,"Yes"
"1261",1599,"Museum","TM42537","Elapidae","Dendroaspis","polylepis",-26.518,31.6,3,"Mbutini Hills, 23km N of Sipofanessi(=Siphofaneni?)","",NA,NA,"Yes"
"1262",20,"Museum","DM569","Colubridae","Dipsadoboa","aulica",-26.7875,31.9388,3,"Big Bend","23-Dec-84",12,1984,"Yes"
"1263",4436,"Museum","DM1715","Colubridae","Dipsadoboa","aulica",-25.9561,31.7278,2,"Tunzini Citrus Estate, houses","04-Dec-02",12,2002,""
"1264",53,"EAF","","Colubridae","Dipsadoboa","aulica",-26.2139,31.9188,1,"SIMUNYE THEAS HOUSE","08-Jun-06",6,2006,""
"1265",65,"EAF","","Colubridae","Dipsadoboa","aulica",-26.2147,31.9192,1,"Simunye Country Club, Room 26","26-Jun-06",6,2006,""
"1266",70,"EAF","","Colubridae","Dipsadoboa","aulica",-26.2147,31.9192,1,"Simunye Country Club","07-Jul-06",7,2006,""
"1267",75,"EAF","","Colubridae","Dipsadoboa","aulica",-26.2143,31.9195,1,"Simunye Country Club, Parking lot","21-Jul-06",7,2006,""
"1268",78,"EAF","","Colubridae","Dipsadoboa","aulica",-26.2108,31.9274,2,"SIMUNYE JAYES HOUSE","16-Aug-06",8,2006,""
"1269",130,"EAF","","Colubridae","Dipsadoboa","aulica",-26.2108,31.9274,2,"SIMUNYE JONATHAN GAMA'S CAR","17-Nov-06",11,2006,""
"1270",134,"EAF","","Colubridae","Dipsadoboa","aulica",-26.2594,31.8763,1,"Royal Hlane NP (Hlane)","20-Nov-06",11,2006,""
"1271",154,"EAF","","Colubridae","Dipsadoboa","aulica",-26.2108,31.9274,2,"Simunye, 4th Ave, Marsden House","30-Nov-06",11,2006,""
"1272",190,"EAF","","Colubridae","Dipsadoboa","aulica",-26.2108,31.9274,2,"SIMUNYE HOUSE 31","29-Dec-06",12,2006,""
"1273",196,"EAF","","Colubridae","Dipsadoboa","aulica",-26.2147,31.9192,1,"SIMUNYE DUMI'S HOUSE","08-Jan-07",1,2007,""
"1274",207,"EAF","","Colubridae","Dipsadoboa","aulica",-26.2139,31.9188,1,"SIMUNYE THEA'S HOUSE","15-Jan-07",1,2007,""
"1275",246,"EAF","","Colubridae","Dipsadoboa","aulica",-26.2108,31.9274,2,"SIMUNYE NOZIPOS HOUSE","08-Feb-07",2,2007,""
"1276",253,"EAF","","Colubridae","Dipsadoboa","aulica",-26.2147,31.9192,1,"SIMUNYE DUMI'S HOUSE","13-Feb-07",2,2007,""
"1277",260,"EAF","","Colubridae","Dipsadoboa","aulica",-26.052,31.8169,2,"Mhlume Security","16-Feb-07",2,2007,""
"1278",333,"EAF","","Colubridae","Dipsadoboa","aulica",-26.2108,31.9274,2,"SIMUNYE MIDDLETON HOUSE","19-Apr-07",4,2007,""
"1279",350,"EAF","","Colubridae","Dipsadoboa","aulica",-26.2108,31.9274,2,"Simunye, 8th Ave","01-Oct-07",10,2007,""
"1280",434,"EAF","","Colubridae","Dipsadoboa","aulica",-26.2108,31.9274,2,"Simunye","05-Dec-07",12,2007,""
"1281",437,"EAF","","Colubridae","Dipsadoboa","aulica",-26.215,31.9191,1,"Simunye Country Club, trampolene","05-Dec-07",12,2007,""
"1282",561,"EAF","","Colubridae","Dipsadoboa","aulica",-26.2108,31.9274,2,"Simunye, 13th Ave","28-Mar-08",3,2008,""
"1283",578,"EAF","","Colubridae","Dipsadoboa","aulica",-26.2108,31.9274,2,"SIMUNYE SECURITY","15-Apr-08",4,2008,""
"1284",613,"EAF","","Colubridae","Dipsadoboa","aulica",-26.2108,31.9274,2,"SIMUNYE STADIUM FLATS","08-May-08",5,2008,""
"1285",654,"EAF","","Colubridae","Dipsadoboa","aulica",-26.4134,31.7764,1,"Mpaka","29-Aug-08",8,2008,""
"1286",679,"EAF","","Colubridae","Dipsadoboa","aulica",-26.2108,31.9274,2,"SIMUNYE PETROL STATION","25-Oct-08",10,2008,""
"1287",680,"EAF","","Colubridae","Dipsadoboa","aulica",-26,31.757,2,"Tshaneni","26-Oct-08",10,2008,""
"1288",716,"EAF","","Colubridae","Dipsadoboa","aulica",-26.106,31.922,2,"Tambankulu","16-Nov-08",11,2008,""
"1289",717,"EAF","","Colubridae","Dipsadoboa","aulica",-26.9886,31.9425,2,"Nisela","19-Nov-08",11,2008,""
"1290",963,"EAF","","Colubridae","Dipsadoboa","aulica",-26.8119,31.9181,2,"Marula Village, south of Big Bend","18-Dec-20",12,2020,""
"1291",3042,"EAF","","Colubridae","Dipsadoboa","aulica",-26.7682,31.9103,1,"Mhlosinga NR","22-Mar-21",3,2021,""
"1292",2287,"EAF","","Colubridae","Dipsadoboa","aulica",-26.406,31.835,2,"Matsetsa, next to High School for Deaf","27-Nov-21",11,2021,""
"1293",2355,"EAF","","Colubridae","Dipsadoboa","aulica",-26.5,31.38,3,"Manzini","22-Dec-21",12,2021,""
"1294",3050,"EAF","","Colubridae","Dipsadoboa","aulica",-26.2147,31.9192,1,"Simunye Country Club","16-Feb-22",2,2022,""
